filename,xmin,ymin,xmax,ymax,geometry,label,source,Unnamed: 0,existing_split,individual,classifica,user_name,created_at,subject_id,image_name,siteID,plotID,year,image_utm_,image_ut_1,image_ut_2,image_ut_3,resolution,crs,Dead,box_utm_le,box_utm_bo,box_utm_ri,box_utm_to,dummy,crown_id,id,width,height,confidence_mean,confidence_std,tile_name,metadata,treeID,Z,complete,basename,remove,image_path,annotator,split
5030-10-4.png,134.0,749.0,163.0,767.0,"POLYGON ((163 749, 163 767, 134 767, 134 749, 163 749))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,163.0,755.0,189.0,774.0,"POLYGON ((189 755, 189 774, 163 774, 163 755, 189 755))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,211.0,753.0,253.0,768.0,"POLYGON ((253 753, 253 768, 211 768, 211 753, 253 753))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,97.0,760.0,149.0,788.0,"POLYGON ((149 760, 149 788, 97 788, 97 760, 149 760))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,101.0,784.0,135.0,808.0,"POLYGON ((135 784, 135 808, 101 808, 101 784, 135 784))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,147.0,766.0,181.0,790.0,"POLYGON ((181 766, 181 790, 147 790, 147 766, 181 766))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,192.0,764.0,225.0,778.0,"POLYGON ((225 764, 225 778, 192 778, 192 764, 225 764))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,225.0,769.0,251.0,781.0,"POLYGON ((251 769, 251 781, 225 781, 225 769, 251 769))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,181.0,775.0,253.0,804.0,"POLYGON ((253 775, 253 804, 181 804, 181 775, 253 775))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,143.0,788.0,173.0,802.0,"POLYGON ((173 788, 173 802, 143 802, 143 788, 173 788))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,173.0,791.0,191.0,805.0,"POLYGON ((191 791, 191 805, 173 805, 173 791, 191 791))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,189.0,795.0,208.0,810.0,"POLYGON ((208 795, 208 810, 189 810, 189 795, 208 795))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,71.0,867.0,126.0,925.0,"POLYGON ((126 867, 126 925, 71 925, 71 867, 126 867))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,101.0,798.0,134.0,815.0,"POLYGON ((134 798, 134 815, 101 815, 101 798, 134 798))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,140.0,800.0,152.0,812.0,"POLYGON ((152 800, 152 812, 140 812, 140 800, 152 800))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,153.0,804.0,167.0,817.0,"POLYGON ((167 804, 167 817, 153 817, 153 804, 167 804))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,179.0,809.0,195.0,820.0,"POLYGON ((195 809, 195 820, 179 820, 179 809, 195 809))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,205.0,801.0,242.0,829.0,"POLYGON ((242 801, 242 829, 205 829, 205 801, 242 801))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,229.0,822.0,245.0,836.0,"POLYGON ((245 822, 245 836, 229 836, 229 822, 245 822))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,220.0,832.0,242.0,846.0,"POLYGON ((242 832, 242 846, 220 846, 220 832, 242 832))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,184.0,827.0,209.0,838.0,"POLYGON ((209 827, 209 838, 184 838, 184 827, 209 827))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,143.0,950.0,168.0,984.0,"POLYGON ((168 950, 168 984, 143 984, 143 950, 168 950))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,109.0,938.0,148.0,966.0,"POLYGON ((148 938, 148 966, 109 966, 109 938, 148 938))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,102.0,971.0,161.0,1009.0,"POLYGON ((161 971, 161 1009, 102 1009, 102 971, 161 971))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,180.0,1001.0,215.0,1024.0,"POLYGON ((215 1001, 215 1024, 180 1024, 180 1001, 215 1001))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,181.0,983.0,199.0,998.0,"POLYGON ((199 983, 199 998, 181 998, 181 983, 199 983))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,204.0,976.0,219.0,990.0,"POLYGON ((219 976, 219 990, 204 990, 204 976, 219 976))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,216.0,984.0,247.0,1020.0,"POLYGON ((247 984, 247 1020, 216 1020, 216 984, 247 984))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,250.0,887.0,272.0,909.0,"POLYGON ((272 887, 272 909, 250 909, 250 887, 272 887))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,231.0,906.0,277.0,931.0,"POLYGON ((277 906, 277 931, 231 931, 231 906, 277 906))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,228.0,929.0,274.0,972.0,"POLYGON ((274 929, 274 972, 228 972, 228 929, 274 929))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,235.0,973.0,247.0,985.0,"POLYGON ((247 973, 247 985, 235 985, 235 973, 247 973))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,41.0,41.0,68.0,62.0,"POLYGON ((68 41, 68 62, 41 62, 41 41, 68 41))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,67.0,49.0,88.0,70.0,"POLYGON ((88 49, 88 70, 67 70, 67 49, 88 49))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,87.0,57.0,107.0,75.0,"POLYGON ((107 57, 107 75, 87 75, 87 57, 107 57))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,105.0,68.0,121.0,85.0,"POLYGON ((121 68, 121 85, 105 85, 105 68, 121 68))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,120.0,79.0,137.0,93.0,"POLYGON ((137 79, 137 93, 120 93, 120 79, 137 79))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,135.0,60.0,155.0,76.0,"POLYGON ((155 60, 155 76, 135 76, 135 60, 155 60))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,154.0,63.0,171.0,89.0,"POLYGON ((171 63, 171 89, 154 89, 154 63, 171 63))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,171.0,62.0,198.0,93.0,"POLYGON ((198 62, 198 93, 171 93, 171 62, 198 62))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,33.0,60.0,55.0,81.0,"POLYGON ((55 60, 55 81, 33 81, 33 60, 55 60))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,58.0,69.0,76.0,90.0,"POLYGON ((76 69, 76 90, 58 90, 58 69, 76 69))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,38.0,81.0,61.0,103.0,"POLYGON ((61 81, 61 103, 38 103, 38 81, 61 81))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,25.0,93.0,42.0,105.0,"POLYGON ((42 93, 42 105, 25 105, 25 93, 42 93))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,15.0,106.0,36.0,125.0,"POLYGON ((36 106, 36 125, 15 125, 15 106, 36 106))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,48.0,107.0,65.0,125.0,"POLYGON ((65 107, 65 125, 48 125, 48 107, 65 107))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,65.0,90.0,85.0,107.0,"POLYGON ((85 90, 85 107, 65 107, 65 90, 85 90))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,81.0,80.0,102.0,101.0,"POLYGON ((102 80, 102 101, 81 101, 81 80, 102 80))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,86.0,101.0,102.0,117.0,"POLYGON ((102 101, 102 117, 86 117, 86 101, 102 101))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,65.0,112.0,81.0,131.0,"POLYGON ((81 112, 81 131, 65 131, 65 112, 81 112))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,86.0,121.0,102.0,139.0,"POLYGON ((102 121, 102 139, 86 139, 86 121, 102 121))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,106.0,115.0,124.0,135.0,"POLYGON ((124 115, 124 135, 106 135, 106 115, 124 115))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,123.0,99.0,133.0,112.0,"POLYGON ((133 99, 133 112, 123 112, 123 99, 133 99))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,110.0,98.0,118.0,104.0,"POLYGON ((118 98, 118 104, 110 104, 110 98, 118 98))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,136.0,101.0,157.0,120.0,"POLYGON ((157 101, 157 120, 136 120, 136 101, 157 101))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,148.0,109.0,178.0,137.0,"POLYGON ((178 109, 178 137, 148 137, 148 109, 178 109))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,161.0,93.0,185.0,108.0,"POLYGON ((185 93, 185 108, 161 108, 161 93, 185 93))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,128.0,123.0,147.0,142.0,"POLYGON ((147 123, 147 142, 128 142, 128 123, 147 123))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,140.0,137.0,169.0,156.0,"POLYGON ((169 137, 169 156, 140 156, 140 137, 169 137))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,117.0,142.0,139.0,166.0,"POLYGON ((139 142, 139 166, 117 166, 117 142, 139 142))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,129.0,157.0,159.0,181.0,"POLYGON ((159 157, 159 181, 129 181, 129 157, 159 157))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,115.0,173.0,137.0,190.0,"POLYGON ((137 173, 137 190, 115 190, 115 173, 137 173))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,100.0,156.0,124.0,178.0,"POLYGON ((124 156, 124 178, 100 178, 100 156, 124 156))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,85.0,164.0,104.0,181.0,"POLYGON ((104 164, 104 181, 85 181, 85 164, 104 164))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,97.0,138.0,114.0,154.0,"POLYGON ((114 138, 114 154, 97 154, 97 138, 114 138))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,79.0,144.0,94.0,162.0,"POLYGON ((94 144, 94 162, 79 162, 79 144, 94 144))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,57.0,135.0,84.0,150.0,"POLYGON ((84 135, 84 150, 57 150, 57 135, 84 135))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,30.0,122.0,52.0,141.0,"POLYGON ((52 122, 52 141, 30 141, 30 122, 52 122))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,3.0,129.0,29.0,148.0,"POLYGON ((29 129, 29 148, 3 148, 3 129, 29 129))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,36.0,139.0,57.0,158.0,"POLYGON ((57 139, 57 158, 36 158, 36 139, 57 139))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,0.0,147.0,22.0,166.0,"POLYGON ((22 147, 22 166, 0 166, 0 147, 22 147))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,33.0,159.0,53.0,180.0,"POLYGON ((53 159, 53 180, 33 180, 33 159, 53 159))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,57.0,150.0,77.0,173.0,"POLYGON ((77 150, 77 173, 57 173, 57 150, 77 150))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,59.0,169.0,81.0,193.0,"POLYGON ((81 169, 81 193, 59 193, 59 169, 81 169))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,78.0,194.0,97.0,213.0,"POLYGON ((97 194, 97 213, 78 213, 78 194, 97 194))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,94.0,188.0,114.0,216.0,"POLYGON ((114 188, 114 216, 94 216, 94 188, 114 188))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,109.0,211.0,140.0,235.0,"POLYGON ((140 211, 140 235, 109 235, 109 211, 140 211))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,120.0,188.0,143.0,212.0,"POLYGON ((143 188, 143 212, 120 212, 120 188, 143 188))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,91.0,228.0,113.0,251.0,"POLYGON ((113 228, 113 251, 91 251, 91 228, 113 228))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,95.0,248.0,121.0,268.0,"POLYGON ((121 248, 121 268, 95 268, 95 248, 121 248))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,80.0,255.0,100.0,276.0,"POLYGON ((100 255, 100 276, 80 276, 80 255, 100 255))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,86.0,272.0,113.0,296.0,"POLYGON ((113 272, 113 296, 86 296, 86 272, 113 272))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,79.0,290.0,107.0,319.0,"POLYGON ((107 290, 107 319, 79 319, 79 290, 107 290))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,68.0,307.0,91.0,331.0,"POLYGON ((91 307, 91 331, 68 331, 68 307, 91 307))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,62.0,291.0,81.0,310.0,"POLYGON ((81 291, 81 310, 62 310, 62 291, 81 291))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,54.0,314.0,75.0,335.0,"POLYGON ((75 314, 75 335, 54 335, 54 314, 75 314))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,60.0,262.0,83.0,285.0,"POLYGON ((83 262, 83 285, 60 285, 60 262, 83 262))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,13.0,164.0,36.0,189.0,"POLYGON ((36 164, 36 189, 13 189, 13 164, 36 164))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,0.0,178.0,12.0,195.0,"POLYGON ((12 178, 12 195, 0 195, 0 178, 12 178))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,11.0,193.0,26.0,210.0,"POLYGON ((26 193, 26 210, 11 210, 11 193, 26 193))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,28.0,184.0,45.0,200.0,"POLYGON ((45 184, 45 200, 28 200, 28 184, 45 184))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,50.0,189.0,72.0,211.0,"POLYGON ((72 189, 72 211, 50 211, 50 189, 72 189))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,42.0,205.0,59.0,220.0,"POLYGON ((59 205, 59 220, 42 220, 42 205, 59 205))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,24.0,205.0,42.0,220.0,"POLYGON ((42 205, 42 220, 24 220, 24 205, 42 205))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,0.0,209.0,21.0,223.0,"POLYGON ((21 209, 21 223, 0 223, 0 209, 21 209))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,0.0,228.0,9.0,246.0,"POLYGON ((9 228, 9 246, 0 246, 0 228, 9 228))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,9.0,225.0,24.0,246.0,"POLYGON ((24 225, 24 246, 9 246, 9 225, 24 225))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,21.0,226.0,42.0,248.0,"POLYGON ((42 226, 42 248, 21 248, 21 226, 42 226))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
